순위,종목코드,종목명,시가총액,기준일,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%),,
77,26960,동서,3.39E+12,2020-11-30,17.44,38.21,103.59,96.53,-0.15,,
78,11790,SKC,3.37E+12,2020-11-30,22.54,-5.78,57.09,89.04,4.79,,
79,78930,GS,3.26E+12,2020-11-30,6.21,5.41,-7.03,-26.75,7.13,,
80,12510,더존비즈온,3.17E+12,2020-11-30,5.82,5.71,-12.08,47.76,-1.42,,
81,8770,호텔신라,3.14E+12,2020-11-30,7.82,12.99,1.01,-5.55,2.88,,
82,5830,DB손해보험,3.12E+12,2020-11-30,-0.56,-0.79,1.38,-21.01,-0.57,,
83,5940,NH투자증권,3.03E+12,2020-11-30,12.68,16.97,10.48,-13.31,5.12,,
84,241560,두산밥캣,3.01E+12,2020-11-30,4.16,13.61,26.79,-3.99,-1.33,,
85,12750,에스원,2.99E+12,2020-11-30,-3.43,-12.05,-15.45,-15.81,7.87,,
86,42660,대우조선해양,2.90E+12,2020-11-30,26.7,18.64,24.08,2.66,1.29,,
87,23530,롯데쇼핑,2.87E+12,2020-11-30,21.7,32.16,14.04,-23.4,0.99,,
88,210,대림산업,2.78E+12,2020-11-30,2.56,-10.31,-13.33,-11.01,3.75,,
89,336260,두산퓨얼셀,2.77E+12,2020-11-30,20.24,24.19,240.17,546.21,7.21,,
90,39490,키움증권,2.75E+12,2020-11-30,20.39,14.81,57.16,64.67,2.02,,
91,28050,삼성엔지니어링,2.68E+12,2020-11-30,16.17,17.67,12.81,-27.39,-2.93,,
92,36460,한국가스공사,2.62E+12,2020-11-30,4.04,18.87,-5.03,-24.2,8.99,,
93,7070,GS리테일,2.60E+12,2020-11-30,5.14,5.64,-20.77,-11.42,2.07,,
94,6360,GS건설,2.54E+12,2020-11-30,18.73,25.79,11.03,5.67,19.24,,
95,81660,휠라홀딩스,2.51E+12,2020-11-30,7.83,11.47,7.41,-19.96,5.81,,
96,8560,메리츠증권,2.49E+12,2020-11-30,12.16,12.5,12.33,-13.18,-0.68,,
97,30000,제일기획,2.39E+12,2020-11-30,-0.48,15.6,25,-12.26,-0.72,,
98,1040,CJ,2.31E+12,2020-11-30,4.08,-3.89,-13.93,-14.12,16.43,,
99,9240,한샘,2.29E+12,2020-11-30,3.4,-0.61,15.13,52.9,7.29,,
100,204320,만도,2.28E+12,2020-11-30,35.85,64.41,81.99,39.57,21.24,,
101,28670,팬오션,2.27E+12,2020-11-30,18.55,22.66,18.88,1.19,18.12,,
102,4170,신세계,2.27E+12,2020-11-30,11.08,12.17,-5.92,-18.12,3.9,,
103,47810,한국항공우주,2.27E+12,2020-11-30,6.65,3.56,-8.28,-37.67,10.97,,
104,80,하이트진로,2.24E+12,2020-11-30,-4.63,-12.82,-11.25,13.1,-0.31,,
105,112610,씨에스윈드,2.21E+12,2020-11-30,28.38,35.31,206.22,262.1,45.8,,
106,282330,BGF리테일,2.17E+12,2020-11-30,6.36,3.29,-24.85,-25.3,7.97,,
107,20150,일진머티리얼즈,2.16E+12,2020-11-30,9.6,-6.77,0.32,19.08,8.76,,
108,7310,오뚜기,2.04E+12,2020-11-30,4.51,-8.7,0.91,-0.18,3.78,,
109,6260,LS,2.04E+12,2020-11-30,22.01,49.41,68.98,43.15,12.97,,
110,1450,현대해상,1.99E+12,2020-11-30,-4.29,-0.45,-8.04,-20.36,2.02,,
111,880,한화,1.93E+12,2020-11-30,7.28,-1.15,28.36,5.09,9.69,,
112,10620,현대미포조선,1.90E+12,2020-11-30,69.64,53.97,39.71,5.56,1.05,,
113,185750,종근당,1.89E+12,2020-11-30,14.1,-4.92,84.33,99.13,36.46,,
114,138930,BNK금융지주,1.84E+12,2020-11-30,2.18,8.48,10.83,-19.11,0.89,,
115,9420,한올바이오파마,1.82E+12,2020-11-30,25.91,0.72,29.42,2.66,7.91,,
116,88350,한화생명,1.79E+12,2020-11-30,34.53,35.41,35.41,-9.83,18.16,,
117,42670,두산인프라코어,1.76E+12,2020-11-30,-1.79,3.69,57.12,52.45,-3.07,,
118,14680,한솔케미칼,1.76E+12,2020-11-30,10.64,-4.88,60,54.46,25.96,,
119,4370,농심,1.75E+12,2020-11-30,-0.35,-21.15,-9.03,22.39,4.53,,
120,60,메리츠화재,1.74E+12,2020-11-30,4.33,12.89,-0.69,-21.47,1.04,,
121,64350,현대로템,1.72E+12,2020-11-30,6.04,4.98,0.32,4.29,8.86,,
122,4800,효성,1.69E+12,2020-11-30,8.51,19.5,19.32,1.13,-4.86,,
123,307950,현대오토에버,1.69E+12,2020-11-30,24.65,85.68,79.06,63.58,53.61,,
124,5250,녹십자홀딩스,1.67E+12,2020-11-30,58.22,31.85,66.36,64.06,16.57,,
125,69960,현대백화점,1.66E+12,2020-11-30,19.76,27.29,10.78,-14.78,0.71,,
126,10120,LS ELECTRIC,1.65E+12,2020-11-30,11.09,1.29,20.97,9.33,14.52,,
127,10060,OCI,1.65E+12,2020-11-30,12.14,9.83,75.89,11.96,34.2,,
128,47050,포스코인터내셔널,1.64E+12,2020-11-30,0,-4.66,-16.87,-27.12,9.4,,
129,3000,부광약품,1.63E+12,2020-11-30,7.94,-34.51,-4.73,80.09,22.27,,
130,17800,현대엘리베이,1.63E+12,2020-11-30,7.39,-2.56,-5.37,-15.63,-0.63,,
131,6650,대한유화,1.59E+12,2020-11-30,26.03,114.47,88.08,108.09,-5.93,,
132,990,DB하이텍,1.57E+12,2020-11-30,10.95,-0.28,23.95,86.58,43.86,,
133,336370,두산솔루스,1.57E+12,2020-11-30,62.28,31.45,23.82,169.49,-3.22,,
134,240,한국테크놀로지그룹,1.51E+12,2020-11-30,8.72,6.93,60.4,12.89,-9.57,,
135,2380,KCC,1.49E+12,2020-11-30,9.8,20.43,17.07,-11.82,17.56,,
136,3090,대웅,1.49E+12,2020-11-30,9.15,-25.65,48.7,103.57,96.1,,
137,13890,지누스,1.49E+12,2020-11-30,18.42,23.51,23.22,14.49,-0.48,,
138,3520,영진약품,1.46E+12,2020-11-30,12.83,25.59,51.8,23.08,0.5,,
139,47040,대우건설,1.45E+12,2020-11-30,16.67,13.64,-8.62,-21.52,42.43,,
140,181710,NHN,1.43E+12,2020-11-30,5.19,-0.14,-16.38,7.83,2.19,,
141,4000,롯데정밀화학,1.42E+12,2020-11-30,13.4,22.36,45.31,22.36,0.36,,
142,10780,아이에스동서,1.39E+12,2020-11-30,17.54,2.51,45.78,34.43,18.93,,
143,272210,한화시스템,1.36E+12,2020-11-30,17.62,23.5,40.02,22.27,40.08,,
144,12450,한화에어로스페이스,1.34E+12,2020-11-30,5.18,3.13,8.65,-31.34,7.95,,
145,138040,메리츠금융지주,1.33E+12,2020-11-30,5.2,6.67,-1.39,-20.72,-1.01,,
146,111770,영원무역,1.32E+12,2020-11-30,5.28,1.36,-2.45,-15.89,6.02,,
147,294870,HDC현대산업개발,1.32E+12,2020-11-30,1.26,-8.24,0.5,-21.79,30.17,,
148,1440,대한전선,1.32E+12,2020-11-30,76.94,123.66,99.88,154.36,-11.06,,
149,7700,F&F,1.31E+12,2020-11-30,-6.27,-9.55,-14.37,-22.9,-0.94,,
150,51600,한전KPS,1.31E+12,2020-11-30,5.64,3.75,-5.83,-18.28,2.24,,
151,6120,SK디스커버리,1.28E+12,2020-11-30,7.15,-3.99,137.74,154.82,-2.52,,
152,11210,현대위아,1.28E+12,2020-11-30,12.81,12.95,25.94,-11.47,13.59,,
153,271980,제일약품,1.24E+12,2020-11-30,32.97,55.25,120.68,141.2,-25.74,,
154,139130,DGB금융지주,1.23E+12,2020-11-30,18.12,35.19,38.78,2.96,-6.99,,
155,7570,일양약품,1.23E+12,2020-11-30,-9.56,-19.62,33.96,201.89,2.33,,
156,5690,파미셀,1.23E+12,2020-11-30,16.19,-6.83,-15.15,166.62,-15.4,,
157,11000,진원생명과학,1.21E+12,2020-11-30,-4.42,3.06,154.74,1102.93,-20.19,,
158,69620,대웅제약,1.20E+12,2020-11-30,13.49,-8.41,0.98,-21.89,59.42,,
159,1740,SK네트웍스,1.20E+12,2020-11-30,6.17,-5.22,-7.23,-15.82,0.83,,
160,214320,이노션,1.17E+12,2020-11-30,-1.35,8.77,12.77,-9.19,2.23,,
161,32350,롯데관광개발,1.16E+12,2020-11-30,16.32,-11.38,22.26,26.42,-10.45,,
162,20560,아시아나항공,1.15E+12,2020-11-30,44.06,19.35,27.31,-3.2,-18.25,,
163,31430,신세계인터내셔날,1.14E+12,2020-11-30,12.37,16.48,-18.46,-25.18,1.57,,
164,120110,코오롱인더,1.12E+12,2020-11-30,17.51,28.59,25.3,-12.88,-1.32,,
165,73240,금호타이어,1.11E+12,2020-11-30,8.57,12.35,31.24,-8.95,-2.07,,
166,175330,JB금융지주,1.08E+12,2020-11-30,7.25,26.47,15.16,1.3,3.11,,
167,192080,더블유게임즈,1.07E+12,2020-11-30,-5.04,-18.32,-12.84,21.04,3.08,,
168,161890,한국콜마,1.03E+12,2020-11-30,2.16,-1.32,3.93,-4.96,13.11,,
169,69260,휴켐스,9.95E+11,2020-11-30,6.33,35.65,44.08,13.26,5.34,,
170,18670,SK가스,9.83E+11,2020-11-30,0.95,14.15,39.76,24.97,-1.88,,
171,3850,보령제약,9.81E+11,2020-11-30,47.15,30.81,39.66,30.81,1.06,,
172,23590,다우기술,9.67E+11,2020-11-30,15.24,10.51,17.76,14.32,1.62,,
173,192820,코스맥스,9.58E+11,2020-11-30,-9.24,-7.47,7.81,17.8,4.41,,
174,114090,GKL,9.40E+11,2020-11-30,26.67,28.27,2.01,-22.05,9.87,,
175,670,영풍,9.38E+11,2020-11-30,5.27,5.49,-0.2,-19.33,5.7,,
176,3690,코리안리,9.33E+11,2020-11-30,4.45,4.45,4.88,-8.29,1.79,,
177,330590,롯데리츠,9.20E+11,2020-11-30,-0.93,5.93,-9.34,-17.7,0,,
178,150,두산,9.14E+11,2020-11-30,18.67,27.42,47.07,-18.91,-5.24,,
179,284740,쿠쿠홈시스,8.93E+11,2020-11-30,2.18,-4.9,-1.61,-11.85,-1.76,,
180,93370,후성,8.93E+11,2020-11-30,8.19,21.72,20.65,23.11,22.41,,
181,5300,롯데칠성,8.92E+11,2020-11-30,15.72,5.74,-3.96,-26.1,9.15,,
182,363280,티와이홀딩스,8.89E+11,2020-11-30,16.46,,,,16.88,,
183,16380,KG동부제철,8.75E+11,2020-11-30,12.76,-27.39,-44.27,19.21,32.57,,
184,57050,현대홈쇼핑,8.74E+11,2020-11-30,2.97,17.8,8.66,-14.35,11.95,,
185,210980,SK디앤디,8.56E+11,2020-11-30,10.55,7.91,73.61,52.46,-4.22,,
186,3240,태광산업,8.55E+11,2020-11-30,8.17,15.32,3.78,-28.49,4.3,,
187,241590,화승엔터프라이즈,8.54E+11,2020-11-30,9.3,27.03,-6,-14.55,0.71,,
188,1680,대상,8.52E+11,2020-11-30,2.29,-16.18,-1.99,6.26,5.89,,
189,33270,유나이티드제약,8.50E+11,2020-11-30,8.84,8.73,166.84,180.43,26.96,,
190,348950,제이알글로벌리츠,8.50E+11,2020-11-30,-2.84,5.99,,,0.59,,
191,1800,오리온홀딩스,8.27E+11,2020-11-30,6.45,-0.75,-6.05,-24.14,0,,
192,5440,현대그린푸드,8.21E+11,2020-11-30,15.54,17.63,1.19,-28.21,4.3,,
193,11930,신성이엔지,8.12E+11,2020-11-30,35.28,167,230.2,333.08,-14.96,,
194,79160,CJ CGV,8.04E+11,2020-11-30,13.93,9.3,9.06,-31.3,10.04,,
195,192650,드림텍,8.02E+11,2020-11-30,14.1,-7.01,100.68,118.13,-9.3,,
196,298020,효성티앤씨,7.98E+11,2020-11-30,29.02,84.68,40.3,16.04,14.36,,
197,6040,동원산업,7.98E+11,2020-11-30,7.69,2.36,-3.98,-2.25,2.53,,
198,5850,에스엘,7.95E+11,2020-11-30,13.79,37.5,50,10.4,-1.52,,
199,14820,동원시스템즈,7.76E+11,2020-11-30,33.48,41.59,26.25,3.41,17.82,,
200,640,동아쏘시오홀딩스,7.73E+11,2020-11-30,18.31,22.33,40.16,22.93,-2.78,,
1,5930,삼성전자,4.84E+14,2020-12-30,21.44,39.18,53.41,45.16,1.23,,
2,660,SK하이닉스,8.63E+13,2020-12-30,21.54,41.07,39.25,25.93,3.38,,
3,51910,LG화학,5.82E+13,2020-12-30,3,25.99,67.99,159.53,11.29,,
4,207940,삼성바이오로직스,5.47E+13,2020-12-30,5.09,19.71,6.58,90.76,-4,,
5,68270,셀트리온,4.85E+13,2020-12-30,7.52,41.97,19.47,101.98,-9.75,,
6,35420,NAVER,4.80E+13,2020-12-30,5.41,-1.35,9.55,56.84,17.26,,
7,6400,삼성SDI,4.32E+13,2020-12-30,17.82,44.87,72.76,166.1,16.88,,
8,5380,현대차,4.10E+13,2020-12-30,5.79,7.56,96.52,59.34,19.27,,
9,35720,카카오,3.44E+13,2020-12-30,5.84,6.86,45.61,153.75,13.22,,
10,28260,삼성물산,2.58E+13,2020-12-30,14.52,31.43,18.97,27.19,-5.8,,
11,51900,LG생활건강,2.53E+13,2020-12-30,7,11.88,20.36,28.47,-3.89,,
12,270,기아차,2.53E+13,2020-12-30,7.96,33.05,94.7,40.86,32.21,,
13,12330,현대모비스,2.43E+13,2020-12-30,4.71,11.09,33.07,-0.2,24.27,,
14,5490,POSCO,2.37E+13,2020-12-30,16.24,38.78,56.32,15.01,-9.74,,
15,66570,LG전자,2.21E+13,2020-12-30,57.89,47.22,113.61,87.24,13.33,,
16,36570,엔씨소프트,2.04E+13,2020-12-30,14.94,15.51,4.49,72.09,2.36,,
17,17670,SK텔레콤,1.92E+13,2020-12-30,0.21,0,12.8,0,2.52,,
18,105560,KB금융,1.80E+13,2020-12-30,-4.3,15.58,27.84,-8.92,-7.14,,
19,15760,한국전력,1.76E+13,2020-12-30,27.74,34.31,40.51,-1.44,-16.61,,
20,96770,SK이노베이션,1.76E+13,2020-12-30,9.83,36.69,45.04,26.67,47.37,,
21,34730,SK,1.69E+13,2020-12-30,13.71,21.16,-17.35,-8.21,29.31,,
22,55550,신한지주,1.66E+13,2020-12-30,-0.47,16.12,11.48,-26.07,-4.37,,
23,32830,삼성생명,1.58E+13,2020-12-30,10.94,29.67,76.96,6.17,-10.75,,
24,3550,LG,1.51E+13,2020-12-30,23.94,18.08,22.89,18.56,13.26,,
25,18260,삼성에스디에스,1.38E+13,2020-12-30,3.18,5.31,5.93,-8.23,9.52,,
26,9150,삼성전기,1.33E+13,2020-12-30,14.1,28.06,37.98,42.4,14.61,,
27,326030,SK바이오팜,1.32E+13,2020-12-30,-9.87,7.99,,,-14.2,,
28,90430,아모레퍼시픽,1.20E+13,2020-12-30,15.08,25.61,22.99,3,8.25,,
29,33780,KT&G,1.14E+13,2020-12-30,0.73,0.85,6.27,-11.41,-3.49,,
30,251270,넷마블,1.13E+13,2020-12-30,5.2,-20.78,30.85,42.32,0,,
31,86790,하나금융지주,1.04E+13,2020-12-30,1.92,22.78,27.78,-6.5,-5.36,,
32,11170,롯데케미칼,9.46E+12,2020-12-30,-2.13,40.46,65.27,23.21,-5.43,,
33,810,삼성화재,8.88E+12,2020-12-30,-0.27,3.02,6.53,-23,-10.4,,
34,18880,한온시스템,8.67E+12,2020-12-30,7.98,31.59,79.37,45.74,2.77,,
35,10950,S-Oil,7.79E+12,2020-12-30,-0.57,34.11,8.98,-27.39,-1.45,,
36,9540,한국조선해양,7.68E+12,2020-12-30,5.34,31.2,24.14,-14.23,-13.36,,
37,9830,한화솔루션,7.66E+12,2020-12-30,0.31,24.58,148.83,154.11,7.26,,
38,10130,고려아연,7.58E+12,2020-12-30,5.94,6.64,19.85,-5.53,1.12,,
39,316140,우리금융지주,7.03E+12,2020-12-30,-1.02,13.4,10.44,-16.12,-9.56,,
40,86280,현대글로비스,6.90E+12,2020-12-30,3.37,27.78,81.28,28.67,3.26,,
41,34220,LG디스플레이,6.64E+12,2020-12-30,21.64,20.84,63.44,14.15,17.25,,
42,19170,신풍제약,6.57E+12,2020-12-30,-6.06,-1.98,310.6,1612.71,-34.68,,
43,24110,기업은행,6.53E+12,2020-12-30,-4.95,10.36,9.41,-25.08,-11.43,,
44,3670,포스코케미칼,6.34E+12,2020-12-30,21.1,32.22,47.54,124.98,29.33,,
45,30200,KT,6.27E+12,2020-12-30,-1.03,4.58,1.91,-11.11,-0.21,,
46,6800,미래에셋대우,6.09E+12,2020-12-30,-0.42,11.32,41.53,25.04,0.63,,
47,97950,CJ제일제당,5.74E+12,2020-12-30,5.39,-3.54,16.87,50.89,11.81,,
48,352820,빅히트,5.70E+12,2020-12-30,-10.86,,,,27.81,,
49,21240,코웨이,5.37E+12,2020-12-30,4.76,-8.32,0.69,-21.91,-4.13,,
50,4020,현대제철,5.28E+12,2020-12-30,24.53,60.98,93.17,25.91,-2.02,,
51,32640,LG유플러스,5.13E+12,2020-12-30,-1.67,2.17,-3.69,-17.25,1.7,,
52,34020,두산중공업,5.06E+12,2020-12-30,-19.4,10.5,204.01,156.95,-12.96,,
53,35250,강원랜드,5.03E+12,2020-12-30,4.68,9.3,9.3,-20.61,0.21,,
54,8930,한미사이언스,5.02E+12,2020-12-30,10.36,31.95,132.98,102.3,5.91,,
55,100,유한양행,5.02E+12,2020-12-30,21.87,22.24,55.11,65.93,-12.52,,
56,271560,오리온,4.90E+12,2020-12-30,4.64,-5.34,-7.46,17.54,-3.23,,
57,161390,한국타이어앤테크놀로지,4.88E+12,2020-12-30,20.49,25.08,59.84,17.44,4.44,,
58,6280,녹십자,4.74E+12,2020-12-30,13.57,83.3,174.32,206.42,4.31,,
59,3490,대한항공,4.74E+12,2020-12-30,6.67,44.3,56.78,14.13,36.08,,
60,285130,SK케미칼,4.61E+12,2020-12-30,-7.86,32.38,205.45,513.28,7.26,,
61,11200,HMM,4.56E+12,2020-12-30,4.49,93.48,197.76,292.96,-2.15,,
62,2790,아모레G,4.53E+12,2020-12-30,4.37,12.27,6.4,-33.62,7.29,,
63,267250,현대중공업지주,4.48E+12,2020-12-30,1.43,30.05,15.24,-16.12,-17.11,,
64,10140,삼성중공업,4.44E+12,2020-12-30,3.07,32.08,18.32,-3.18,-11.8,,
65,11780,금호석유,4.42E+12,2020-12-30,4.32,31.82,94.63,87.1,70.69,,
66,71050,한국금융지주,4.40E+12,2020-12-30,6.61,8.97,77.53,9.12,2.91,,
67,128940,한미약품,4.34E+12,2020-12-30,4.12,36.49,53.3,25.9,4.5,,
68,11070,LG이노텍,4.32E+12,2020-12-30,17.74,17.74,4.58,30.36,9.59,,
69,139480,이마트,4.22E+12,2020-12-30,-1.62,7.07,43.6,18.82,8.25,,
70,180640,한진칼,4.18E+12,2020-12-30,-15.87,-8.02,-21.32,57.75,-3.33,,
71,720,현대건설,4.17E+12,2020-12-30,11.46,22.99,13.31,-11.47,7.48,,
72,120,CJ대한통운,3.78E+12,2020-12-30,-0.3,-6.76,5.08,6.77,1.51,,
73,29780,삼성카드,3.77E+12,2020-12-30,-1.81,15.25,18.83,-15.8,-8.62,,
74,88980,맥쿼리인프라,3.72E+12,2020-12-30,-1.39,-3.18,-6.57,-8.19,0.93,,
75,4990,롯데지주,3.70E+12,2020-12-30,-0.28,23.43,11.71,-9.37,-8.07,,
76,16360,삼성증권,3.61E+12,2020-12-30,2.53,32.19,53.51,4.79,-6.67,,
77,11790,SKC,3.56E+12,2020-12-30,4.79,13.25,54.1,84.31,28.72,,
78,336260,두산퓨얼셀,3.50E+12,2020-12-30,7.21,26.51,68.29,522.45,4.11,,
79,78930,GS,3.49E+12,2020-12-30,7.13,21.13,3.59,-27.23,-3.46,,
80,26960,동서,3.38E+12,2020-12-30,-0.15,14.5,114.2,95.11,-9.13,,
81,3410,쌍용양회,3.37E+12,2020-12-30,9.87,3.87,19.56,7.55,-3.29,,
82,8770,호텔신라,3.23E+12,2020-12-30,2.88,8.15,15.92,-9.36,-1.7,,
83,12750,에스원,3.23E+12,2020-12-30,7.87,-2.86,-0.93,-9.28,-4.94,,
84,5940,NH투자증권,3.18E+12,2020-12-30,5.12,23.63,36.64,-11.02,-2.21,,
85,12510,더존비즈온,3.13E+12,2020-12-30,-1.42,-0.48,1.96,28.4,-3.94,,
86,5830,DB손해보험,3.10E+12,2020-12-30,-0.57,-3.21,2.1,-16.35,-15.89,,
87,112610,씨에스윈드,3.06E+12,2020-12-30,45.8,88.32,344.34,391.11,-9.6,,
88,6360,GS건설,3.03E+12,2020-12-30,19.24,56.52,53.97,21.74,0.93,,
89,39490,키움증권,3.01E+12,2020-12-30,2.02,27.14,45.07,59.12,11.46,,
90,241560,두산밥캣,2.97E+12,2020-12-30,-1.33,10.22,12.74,-13.68,2.36,,
91,42660,대우조선해양,2.94E+12,2020-12-30,1.29,15.12,1.29,-1.62,-10.77,,
92,3090,대웅,2.92E+12,2020-12-30,96.1,63.31,84.93,288.42,-7.06,,
93,23530,롯데쇼핑,2.90E+12,2020-12-30,0.99,30.57,28.93,-24.35,2.93,,
94,36460,한국가스공사,2.85E+12,2020-12-30,8.99,25.35,17.94,-18.36,0.32,,
95,204320,만도,2.76E+12,2020-12-30,21.24,64.94,163.09,67.05,17.69,,
96,1040,CJ,2.69E+12,2020-12-30,16.43,13.42,6.72,-4.66,2.17,,
97,28670,팬오션,2.68E+12,2020-12-30,18.12,46.78,31.41,10.45,-9.36,,
98,81660,휠라홀딩스,2.65E+12,2020-12-30,5.81,19.24,24.5,-17.55,-2.29,,
99,7070,GS리테일,2.65E+12,2020-12-30,2.07,2.83,-5.49,-12.23,0.73,,
100,28050,삼성엔지니어링,2.60E+12,2020-12-30,-2.93,25.59,8.16,-30.99,-6.79,,
101,307950,현대오토에버,2.59E+12,2020-12-30,53.61,99.52,228.89,145.04,-0.81,,
102,47810,한국항공우주,2.51E+12,2020-12-30,10.97,13.16,8.63,-24.23,20.35,,
103,8560,메리츠증권,2.48E+12,2020-12-30,-0.68,12.94,20.96,-3.3,-3.82,,
104,185750,종근당,2.47E+12,2020-12-30,36.46,43.04,118.84,144.79,-18.98,,
105,9240,한샘,2.46E+12,2020-12-30,7.29,-2.34,21.23,68.01,-9.28,,
106,30000,제일기획,2.37E+12,2020-12-30,-0.72,-1.67,25.61,-14.35,-6.31,,
107,4170,신세계,2.36E+12,2020-12-30,3.9,12.71,8.62,-17.13,-2.51,,
108,20150,일진머티리얼즈,2.35E+12,2020-12-30,8.76,12.74,2.62,19.06,40.28,,
109,282330,BGF리테일,2.34E+12,2020-12-30,7.97,9.72,-2.52,-20.06,25.46,,
110,6260,LS,2.30E+12,2020-12-30,12.97,36,105.17,49.37,-9.8,,
111,990,DB하이텍,2.26E+12,2020-12-30,43.86,36,76.78,84.78,20.59,,
112,80,하이트진로,2.23E+12,2020-12-30,-0.31,-12.14,-27.28,9.83,0.16,,
113,14680,한솔케미칼,2.22E+12,2020-12-30,25.96,31.44,54.72,85.38,-1.78,,
114,10060,OCI,2.22E+12,2020-12-30,34.2,63.16,151.35,48.56,5.81,,
115,880,한화,2.12E+12,2020-12-30,9.69,12.52,27.77,13.2,13.6,,
116,88350,한화생명,2.12E+12,2020-12-30,18.16,60,79.41,5.63,9.43,,
117,7310,오뚜기,2.12E+12,2020-12-30,3.78,1.58,3.59,4.15,-2.77,,
118,47040,대우건설,2.07E+12,2020-12-30,42.43,78.99,45.34,5.17,18.36,,
119,1450,현대해상,2.03E+12,2020-12-30,2.02,1.79,-0.66,-15.58,-12.53,,
120,9420,한올바이오파마,1.96E+12,2020-12-30,7.91,10.29,33.45,3.31,-14.13,,
121,5250,녹십자홀딩스,1.95E+12,2020-12-30,16.57,78.11,72.92,86.52,6.02,,
122,10620,현대미포조선,1.92E+12,2020-12-30,1.05,61.62,53.35,4.23,-10.21,,
123,69620,대웅제약,1.91E+12,2020-12-30,59.42,57.14,24.53,20,-8.18,,
124,272210,한화시스템,1.91E+12,2020-12-30,40.08,51.75,95.25,67.15,-5.78,,
125,10120,LS ELECTRIC,1.89E+12,2020-12-30,14.52,11.68,31.73,15.57,-2.54,,
126,64350,현대로템,1.88E+12,2020-12-30,8.86,7.84,12.05,10.26,11.92,,
127,9900,명신산업,1.86E+12,2020-12-30,,,,,-22.45,,
128,138930,BNK금융지주,1.85E+12,2020-12-30,0.89,12.25,13.6,-25.85,-2.99,,
129,4370,농심,1.82E+12,2020-12-30,4.53,-4.46,-17.92,24.74,-5.83,,
130,3000,부광약품,1.82E+12,2020-12-30,22.27,8.09,-9.29,114.3,-20.29,,
131,47050,포스코인터내셔널,1.80E+12,2020-12-30,9.4,8.58,4.3,-21.98,13.4,,
132,60,메리츠화재,1.76E+12,2020-12-30,1.04,13.62,15.42,-18.21,8.56,,
133,2380,KCC,1.76E+12,2020-12-30,17.56,35.27,48.5,-3.66,0.51,,
134,294870,HDC현대산업개발,1.72E+12,2020-12-30,30.17,22.82,23.7,9.74,4.79,,
135,42670,두산인프라코어,1.71E+12,2020-12-30,-3.07,-9.69,9.24,42.71,3.03,,
136,69960,현대백화점,1.67E+12,2020-12-30,0.71,26.82,26.82,-14.08,9.52,,
137,10780,아이에스동서,1.65E+12,2020-12-30,18.93,30.72,89.7,62.06,0.56,,
138,17800,현대엘리베이,1.62E+12,2020-12-30,-0.63,-2.58,-13.98,-12.84,6.93,,
139,4800,효성,1.61E+12,2020-12-30,-4.86,4.66,21.65,-3.41,-2.88,,
140,336370,솔루스첨단소재,1.52E+12,2020-12-30,-3.22,25.44,47.91,143.49,-5.15,,
141,6650,대한유화,1.50E+12,2020-12-30,-5.93,38.14,103.54,95.74,23.48,,
142,13890,지누스,1.48E+12,2020-12-30,-0.48,24.25,28.75,10.99,-1.46,,
143,3520,영진약품,1.47E+12,2020-12-30,0.5,-1.23,45.65,21.27,-16.04,,
144,181710,NHN,1.46E+12,2020-12-30,2.19,0.27,-9.79,11.68,-6.3,,
145,11210,현대위아,1.45E+12,2020-12-30,13.59,32.1,54.85,6.57,69.72,,
146,12450,한화에어로스페이스,1.44E+12,2020-12-30,7.95,12.21,15.86,-18.69,42.63,,
147,4000,롯데정밀화학,1.42E+12,2020-12-30,0.36,11.18,60.23,22.26,-1.45,,
148,111770,영원무역,1.40E+12,2020-12-30,6.02,14.44,24.8,-7.45,11.67,,
149,240,한국테크놀로지그룹,1.36E+12,2020-12-30,-9.57,-12.54,13.13,1.74,8.19,,
150,51600,한전KPS,1.34E+12,2020-12-30,2.24,9.8,2.24,-24.14,-8.75,,
151,138040,메리츠금융지주,1.31E+12,2020-12-30,-1.01,7.68,4.36,-16.86,-2.75,,
152,7700,F&F,1.30E+12,2020-12-30,-0.94,-5.27,-8.36,-24.64,21.45,,
153,7570,일양약품,1.26E+12,2020-12-30,2.33,-16.92,2.81,191.8,-22.49,,
154,6120,SK디스커버리,1.25E+12,2020-12-30,-2.52,2.82,68.25,151.24,-2.59,,
155,1740,SK네트웍스,1.20E+12,2020-12-30,0.83,2.1,2.32,-18.27,6.28,,
156,214320,이노션,1.19E+12,2020-12-30,2.23,11.82,33.33,-15.94,7.38,,
157,1440,대한전선,1.17E+12,2020-12-30,-11.06,69.45,104.88,122.36,-19.34,,
158,161890,한국콜마,1.16E+12,2020-12-30,13.11,10.17,19.48,7.72,1.18,,
159,16380,KG동부제철,1.16E+12,2020-12-30,32.57,40.78,-1.28,48.72,-8.62,,
160,31430,신세계인터내셔날,1.15E+12,2020-12-30,1.57,6.25,2.87,-26.42,6.19,,
161,139130,DGB금융지주,1.15E+12,2020-12-30,-6.99,23.68,32.88,-4.63,-6.19,,
162,175330,JB금융지주,1.11E+12,2020-12-30,3.11,24.78,18.99,2.73,-8.16,,
163,120110,코오롱인더,1.11E+12,2020-12-30,-1.32,8.74,27.88,-17.49,-0.37,,
164,192080,더블유게임즈,1.11E+12,2020-12-30,3.08,-19.2,-24.56,20.76,3.82,,
